longitude,latitude,2001-01-01,2002-01-01,2003-01-01,2004-01-01,2005-01-01,2006-01-01,2007-01-01,2008-01-01,2009-01-01,2010-01-01,2011-01-01,2012-01-01,2013-01-01,2014-01-01,2015-01-01,2016-01-01,2017-01-01,2018-01-01,2019-01-01,2020-01-01,2021-01-01,2022-01-01
-105.37548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.37548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.37548,35.37516,10,10,10,10,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.37548,35.62516,1,8,8,8,8,8,8,8,1,8,8,10,10,10,10,10,10,10,8,8,8,10
-105.37548,35.87516,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10
-105.37548,36.12517,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,10,8,8,8,8,8,10
-105.37548,36.37517,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
-105.12548,25.87512,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,26.12512,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,26.37512,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,26.62512,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10
-105.12548,26.87512,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,27.12512,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,27.37513,7,7,7,7,7,7,10,10,10,10,7,7,7,7,7,10,10,10,7,7,10,10
-105.12548,27.62513,7,7,7,10,7,10,10,10,10,10,10,7,10,10,10,10,10,7,7,7,7,10
-105.12548,27.87513,7,7,7,10,10,10,10,10,10,10,10,7,10,10,10,7,10,7,7,7,7,7
-105.12548,28.12513,7,7,7,7,7,10,10,10,10,10,10,7,10,10,10,7,7,7,7,7,7,7
-105.12548,28.37513,7,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10
-105.12548,28.62513,7,7,7,7,7,7,7,7,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,28.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,30.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,31.37514,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,31.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,32.37515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-105.12548,32.62515,7,7,7,7,7,7,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7
-105.12548,32.87515,7,7,7,7,7,7,7,7,7,10,10,10,10,10,10,10,10,7,7,7,10,10
-105.12548,33.12515,10,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,33.37515,7,7,7,7,7,10,10,10,10,10,7,7,7,10,10,10,10,10,7,7,10,7
-105.12548,33.62515,10,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,33.87515,10,10,7,7,7,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7
-105.12548,34.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,35.62516,10,8,10,10,10,8,10,10,10,10,10,10,10,10,10,10,10,8,8,8,8,10
-105.12548,35.87516,8,8,8,8,8,8,8,8,10,8,8,8,8,8,8,10,8,8,8,8,8,10
-105.12548,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-105.12548,36.37517,8,10,8,8,8,8,8,8,10,8,10,10,10,10,10,10,10,10,10,10,8,10
-104.87548,26.12512,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,26.37512,10,10,10,10,7,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10
-104.87548,26.62512,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,26.87512,7,7,10,10,7,10,10,10,10,10,10,7,10,10,10,10,10,7,7,10,10,10
-104.87548,27.12512,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,27.37513,7,7,7,7,7,10,10,10,10,10,10,7,10,10,7,7,7,7,7,7,7,7
-104.87548,27.62513,7,7,7,7,7,10,10,10,10,10,10,7,10,10,10,10,10,10,10,7,7,7
-104.87548,27.87513,7,7,7,7,7,10,10,10,10,10,10,7,10,10,10,7,7,7,7,7,7,7
-104.87548,28.12513,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10
-104.87548,28.37513,7,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10
-104.87548,28.62513,7,10,10,10,10,10,10,10,10,10,7,7,10,10,7,10,10,10,10,10,10,10
-104.87548,28.87513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,30.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,30.62514,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,31.62514,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,32.37515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,32.62515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,32.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,10,10,7,7,7,7,7,7,7
-104.87548,33.12515,7,7,7,7,7,10,10,10,7,7,7,7,7,10,10,10,7,7,7,7,10,7
-104.87548,33.37515,7,7,7,7,7,10,10,10,7,7,7,7,10,10,10,10,7,7,7,7,7,7
-104.87548,33.62515,7,7,7,7,7,10,10,10,7,7,7,7,7,7,10,7,7,7,7,7,7,7
-104.87548,33.87515,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.87548,34.12516,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10
-104.87548,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.87548,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,26.12512,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,26.37512,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,26.62512,7,7,7,7,7,7,10,10,7,10,7,7,7,7,7,7,7,7,7,10,10,10
-104.62548,26.87512,7,7,7,7,7,7,10,10,10,10,10,7,10,7,7,7,7,7,7,7,7,7
-104.62548,27.12512,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7
-104.62548,27.37513,7,7,7,10,10,10,10,10,10,10,10,7,10,10,7,10,10,10,10,7,7,7
-104.62548,27.62513,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7
-104.62548,27.87513,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10
-104.62548,28.12513,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,10
-104.62548,28.37513,7,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10
-104.62548,28.62513,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,10
-104.62548,28.87513,7,7,7,7,7,10,10,10,10,10,7,7,7,7,7,10,10,7,7,7,10,10
-104.62548,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,30.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,30.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,30.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,31.62514,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,32.37515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,32.62515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,32.87515,7,7,7,7,7,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,33.12515,7,7,7,7,7,10,10,10,7,7,7,7,7,7,7,10,7,7,7,7,7,7
-104.62548,33.37515,7,7,7,7,7,10,10,10,7,10,10,7,7,7,10,10,7,7,7,7,7,7
-104.62548,33.62515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,33.87515,7,7,7,7,10,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.62548,34.12516,7,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,7,7,7,7,7,7
-104.62548,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.62548,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,26.12512,7,7,7,10,7,10,7,10,10,10,7,7,10,10,7,10,10,10,10,10,10,10
-104.37548,26.37512,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,26.62512,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,26.87512,7,7,7,7,7,7,10,10,10,10,10,7,10,7,7,7,7,7,7,7,7,7
-104.37548,27.12512,7,10,10,10,10,10,10,10,10,10,10,7,10,10,7,7,7,7,7,10,10,10
-104.37548,27.37513,7,7,7,10,7,10,10,10,10,10,10,7,7,10,7,7,7,7,7,7,7,10
-104.37548,27.62513,7,7,7,10,7,10,10,10,10,10,10,7,10,10,10,10,10,10,10,7,7,10
-104.37548,27.87513,7,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10,10
-104.37548,28.12513,7,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10,10
-104.37548,28.37513,7,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,10,10
-104.37548,28.62513,7,10,10,10,10,10,10,10,10,10,7,7,10,7,7,10,7,7,7,7,10,10
-104.37548,28.87513,7,10,10,10,7,7,10,7,10,10,10,7,7,10,7,10,10,10,10,7,10,10
-104.37548,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,29.62514,16,16,16,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,29.87514,7,7,10,7,10,7,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,30.12514,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,7,10
-104.37548,30.37514,7,10,7,10,10,10,10,10,10,10,7,7,7,10,7,10,10,10,10,7,10,7
-104.37548,30.62514,7,7,7,7,7,10,10,10,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,31.37514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,31.62514,7,7,7,7,7,10,10,10,10,10,7,7,10,10,7,7,7,7,7,7,10,7
-104.37548,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,32.37515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,32.62515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,32.87515,7,7,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,33.12515,7,7,7,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,33.37515,7,7,7,7,7,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,33.62515,7,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,33.87515,7,10,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.37548,34.12516,7,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,7,7,7,7,7,7
-104.37548,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.37548,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,26.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,26.37512,16,16,16,10,16,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,26.62512,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,26.87512,7,7,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,27.12512,7,7,7,7,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,27.62513,7,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,27.87513,7,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,10,10,10,10,10,10
-104.12548,28.12513,7,7,7,10,7,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,28.37513,7,10,10,10,10,10,10,10,10,10,7,7,7,7,7,10,10,10,7,7,7,7
-104.12548,28.62513,7,7,10,7,10,10,10,10,7,7,7,7,7,7,7,10,7,7,7,7,7,7
-104.12548,28.87513,7,10,10,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,10
-104.12548,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,29.87514,7,7,7,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,30.12514,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,30.37514,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,30.62514,7,7,7,7,7,10,10,10,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,31.37514,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,31.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,32.37515,7,7,7,7,7,7,7,7,7,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,32.62515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,32.87515,7,7,7,10,10,10,10,10,10,10,10,7,7,7,10,10,10,7,10,10,10,7
-104.12548,33.12515,7,7,7,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,33.37515,7,7,7,7,7,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,33.62515,7,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,33.87515,7,10,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,34.12516,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-104.12548,34.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,34.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,34.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,35.12516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,35.37516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,35.62516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,35.87516,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,36.12517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-104.12548,36.37517,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,26.12512,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,26.37512,16,16,16,16,16,16,16,16,16,16,16,16,16,16,7,7,7,7,7,7,7,7
-103.87548,26.62512,16,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,26.87512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,27.12512,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,27.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,27.62513,7,7,7,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,27.87513,7,7,7,10,7,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,28.12513,7,7,7,7,7,7,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,28.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,28.62513,7,7,7,7,10,10,10,10,10,10,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,28.87513,7,10,10,10,10,10,10,10,10,10,10,7,7,7,7,10,10,10,10,10,10,10
-103.87548,29.12513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,29.37513,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,29.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,29.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,30.12514,7,10,10,10,10,10,10,10,10,10,10,10,10,10,7,7,7,7,7,7,10,10
-103.87548,30.37514,7,7,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
-103.87548,30.62514,10,7,7,7,7,7,10,10,7,10,7,7,7,7,7,7,7,7,7,7,7,10
-103.87548,30.87514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,31.12514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,31.37514,16,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,31.62514,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,31.87515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,32.12515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,32.37515,7,7,7,7,10,10,10,10,10,10,7,7,7,7,7,7,7,7,10,7,7,7
-103.87548,32.62515,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-103.87548,32.87515,7,7,7,10,10,10,10,10,10,10,10,7,7,7,10,10,10,7,10,10,10,7
-103.87548,33.12515,7,10,10,10,10,10,10,10,10,10,10,7,7,10,10,10,10,10,10,10,10,10
-103.87548,33.37515,7,10,7,10,10,10,10,10,10,10,7,7,7,7,10,7,7,7,7,7,10,7
-103.87548,33.62515,7,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,7,7,7,10,10
-103.87548,33.87515,10,10,10,10,10,10,10,10,10,10,7,7,7,10,10,7,10,7,7,7,10,10
-103.87548,34.12516,7,10,10,10,10,10,10,10,10,10,10,7,10,10,10,10,10,10,10,10,10,10
