cell,predictions,config,mse,nse
1017,"2022-01-01    0.016002
2022-02-01    0.008225
2022-03-01    0.073692
2022-04-01    0.048851
2022-05-01    0.139952
2022-06-01    0.111831
2022-07-01    0.095723
2022-08-01    0.080483
2022-09-01    0.045235
2022-10-01    0.071858
2022-11-01    0.009967
2022-12-01    0.011451
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (0, 1, 2, 12), 'ct']",0.000429529,0.852505138
1018,"2022-01-01    0.022931
2022-02-01    0.011823
2022-03-01    0.084543
2022-04-01    0.050772
2022-05-01    0.141683
2022-06-01    0.117689
2022-07-01    0.114932
2022-08-01    0.080164
2022-09-01    0.050017
2022-10-01    0.088252
2022-11-01    0.014955
2022-12-01    0.018944
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 1, 2, 12), 't']",0.001322797,0.70740337
1019,"2022-01-01    0.023347
2022-02-01    0.019090
2022-03-01    0.046375
2022-04-01    0.062877
2022-05-01    0.099279
2022-06-01    0.123095
2022-07-01    0.105944
2022-08-01    0.098086
2022-09-01    0.057339
2022-10-01    0.072806
2022-11-01    0.025071
2022-12-01    0.030519
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (1, 1, 2, 12), 'c']",0.002219618,0.559372579
1020,"2022-01-01    0.012727
2022-02-01    0.010545
2022-03-01    0.021073
2022-04-01    0.022300
2022-05-01    0.046994
2022-06-01    0.058972
2022-07-01    0.073614
2022-08-01    0.062986
2022-09-01    0.145077
2022-10-01    0.030835
2022-11-01    0.019924
2022-12-01    0.016519
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (0, 1, 1, 12), 'c']",0.000774089,0.642574871
1021,"2022-01-01    0.018277
2022-02-01    0.016836
2022-03-01    0.028047
2022-04-01    0.031643
2022-05-01    0.051773
2022-06-01    0.062450
2022-07-01    0.074809
2022-08-01    0.067823
2022-09-01    0.148892
2022-10-01    0.035598
2022-11-01    0.031361
2022-12-01    0.023395
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (2, 0, 2, 12), 'n']",0.001387187,0.541956498
1022,"2022-01-01    0.019885
2022-02-01    0.021980
2022-03-01    0.032871
2022-04-01    0.031719
2022-05-01    0.044049
2022-06-01    0.060595
2022-07-01    0.068926
2022-08-01    0.074752
2022-09-01    0.167315
2022-10-01    0.051831
2022-11-01    0.038252
2022-12-01    0.026300
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (2, 1, 1, 12), 'c']",0.004364087,0.235661729
1023,"2022-01-01    0.028814
2022-02-01    0.022022
2022-03-01    0.038912
2022-04-01    0.042740
2022-05-01    0.063219
2022-06-01    0.063600
2022-07-01    0.061848
2022-08-01    0.076009
2022-09-01    0.163426
2022-10-01    0.052049
2022-11-01    0.047663
2022-12-01    0.030661
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (2, 1, 2, 12), 'n']",0.00664599,0.206513322
1024,"2022-01-01    0.023095
2022-02-01    0.015088
2022-03-01    0.026487
2022-04-01    0.034807
2022-05-01    0.067375
2022-06-01    0.061187
2022-07-01    0.060156
2022-08-01    0.071993
2022-09-01    0.155356
2022-10-01    0.050992
2022-11-01    0.039898
2022-12-01    0.027623
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (2, 1, 2, 12), 'n']",0.002960565,0.31506586
1025,"2022-01-01    0.031794
2022-02-01    0.014775
2022-03-01    0.027965
2022-04-01    0.036778
2022-05-01    0.084198
2022-06-01    0.065693
2022-07-01    0.065853
2022-08-01    0.071544
2022-09-01    0.147631
2022-10-01    0.055403
2022-11-01    0.041155
2022-12-01    0.029607
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (2, 1, 2, 12), 'n']",0.003149932,0.233693412
1026,"2022-01-01    0.025029
2022-02-01    0.021772
2022-03-01    0.051173
2022-04-01    0.023325
2022-05-01    0.136930
2022-06-01    0.112193
2022-07-01    0.080777
2022-08-01    0.065813
2022-09-01    0.076856
2022-10-01    0.054988
2022-11-01    0.062153
2022-12-01    0.022596
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (1, 1, 0, 12), 'c']",0.005159381,0.25097728
1027,"2022-01-01    0.013435
2022-02-01    0.021897
2022-03-01    0.002030
2022-04-01    0.013845
2022-05-01    0.204688
2022-06-01    0.103184
2022-07-01    0.090820
2022-08-01    0.088937
2022-09-01    0.047448
2022-10-01    0.062654
2022-11-01    0.097139
2022-12-01    0.016181
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 0, 12), 'n']",0.005742209,0.279832473
1028,"2022-01-01    0.011730
2022-02-01    0.031629
2022-03-01    0.021586
2022-04-01    0.024458
2022-05-01    0.156279
2022-06-01    0.075341
2022-07-01    0.081480
2022-08-01    0.060172
2022-09-01    0.064760
2022-10-01    0.029860
2022-11-01    0.057175
2022-12-01    0.019204
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (1, 1, 0, 12), 'n']",0.004449412,0.321367637
1029,"2022-01-01    0.034186
2022-02-01    0.030343
2022-03-01    0.040542
2022-04-01    0.050682
2022-05-01    0.125196
2022-06-01    0.082720
2022-07-01    0.102600
2022-08-01    0.073076
2022-09-01    0.126163
2022-10-01    0.073432
2022-11-01    0.062550
2022-12-01    0.036817
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (0, 1, 2, 12), 'ct']",0.004900887,0.298991363
1030,"2022-01-01    0.043955
2022-02-01    0.044415
2022-03-01    0.061754
2022-04-01    0.067351
2022-05-01    0.135687
2022-06-01    0.101241
2022-07-01    0.102882
2022-08-01    0.089828
2022-09-01    0.149871
2022-10-01    0.099275
2022-11-01    0.083269
2022-12-01    0.062565
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (0, 1, 2, 12), 'ct']",0.009206717,0.239962435
1031,"2022-01-01    0.039504
2022-02-01    0.050456
2022-03-01    0.068797
2022-04-01    0.071643
2022-05-01    0.124890
2022-06-01    0.088990
2022-07-01    0.095941
2022-08-01    0.088764
2022-09-01    0.161505
2022-10-01    0.104068
2022-11-01    0.068001
2022-12-01    0.052225
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 0), (1, 1, 2, 12), 'c']",0.006589324,0.310449162
1032,"2022-01-01    0.030589
2022-02-01    0.023167
2022-03-01    0.051797
2022-04-01    0.059397
2022-05-01    0.104877
2022-06-01    0.078453
2022-07-01    0.059258
2022-08-01    0.075063
2022-09-01    0.152313
2022-10-01    0.089414
2022-11-01    0.043129
2022-12-01    0.036846
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (0, 1, 2, 12), 'c']",0.004620111,0.368802549
1033,"2022-01-01    0.025008
2022-02-01    0.018183
2022-03-01    0.048722
2022-04-01    0.046521
2022-05-01    0.090278
2022-06-01    0.057961
2022-07-01    0.057677
2022-08-01    0.070392
2022-09-01    0.131011
2022-10-01    0.080557
2022-11-01    0.033055
2022-12-01    0.020584
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (1, 1, 2, 12), 'c']",0.004645967,0.322046947
1034,"2022-01-01    0.030154
2022-02-01    0.027660
2022-03-01    0.052163
2022-04-01    0.060484
2022-05-01    0.109737
2022-06-01    0.095498
2022-07-01    0.062068
2022-08-01    0.095188
2022-09-01    0.141320
2022-10-01    0.102140
2022-11-01    0.042214
2022-12-01    0.031752
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (2, 1, 1, 12), 'c']",0.004561405,0.29176437
1035,"2022-01-01    0.053844
2022-02-01    0.058819
2022-03-01    0.059367
2022-04-01    0.056936
2022-05-01    0.133959
2022-06-01    0.113981
2022-07-01    0.161707
2022-08-01    0.137754
2022-09-01    0.074623
2022-10-01    0.127092
2022-11-01    0.052042
2022-12-01    0.077248
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 2, 12), 't']",0.003277829,0.491286977
1036,"2022-01-01    0.060429
2022-02-01    0.061713
2022-03-01    0.079466
2022-04-01    0.054674
2022-05-01    0.147677
2022-06-01    0.112577
2022-07-01    0.151971
2022-08-01    0.126681
2022-09-01    0.072847
2022-10-01    0.125438
2022-11-01    0.051664
2022-12-01    0.075666
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (0, 1, 2, 12), 'ct']",0.004213678,0.353085198
1037,"2022-01-01    0.035018
2022-02-01    0.046793
2022-03-01    0.064866
2022-04-01    0.071537
2022-05-01    0.126841
2022-06-01    0.107973
2022-07-01    0.101554
2022-08-01    0.114823
2022-09-01    0.118204
2022-10-01    0.132013
2022-11-01    0.075286
2022-12-01    0.075123
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 2, 12), 'ct']",0.003358407,0.300875735
1038,"2022-01-01    0.049761
2022-02-01    0.066178
2022-03-01    0.058143
2022-04-01    0.059570
2022-05-01    0.105378
2022-06-01    0.100577
2022-07-01    0.103940
2022-08-01    0.110053
2022-09-01    0.056575
2022-10-01    0.125149
2022-11-01    0.040972
2022-12-01    0.066099
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (1, 0, 0, 12), 't']",0.002923625,0.152711628
1039,"2022-01-01    0.050056
2022-02-01    0.057836
2022-03-01    0.048929
2022-04-01    0.057281
2022-05-01    0.101321
2022-06-01    0.108742
2022-07-01    0.121224
2022-08-01    0.123869
2022-09-01    0.056557
2022-10-01    0.131654
2022-11-01    0.037504
2022-12-01    0.060145
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 't']",0.001732051,0.401821962
1040,"2022-01-01    0.055542
2022-02-01    0.049776
2022-03-01    0.048531
2022-04-01    0.062059
2022-05-01    0.096284
2022-06-01    0.118690
2022-07-01    0.122371
2022-08-01    0.112539
2022-09-01    0.062124
2022-10-01    0.127761
2022-11-01    0.039067
2022-12-01    0.055261
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 't']",0.002297614,0.406502036
1041,"2022-01-01    0.058687
2022-02-01    0.042553
2022-03-01    0.048928
2022-04-01    0.062239
2022-05-01    0.087348
2022-06-01    0.134345
2022-07-01    0.125213
2022-08-01    0.116650
2022-09-01    0.061419
2022-10-01    0.148838
2022-11-01    0.042615
2022-12-01    0.050060
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 't']",0.00246437,0.370072606
1042,"2022-01-01    0.036260
2022-02-01    0.036727
2022-03-01    0.059550
2022-04-01    0.067357
2022-05-01    0.111804
2022-06-01    0.101465
2022-07-01    0.076587
2022-08-01    0.093052
2022-09-01    0.089994
2022-10-01    0.091107
2022-11-01    0.043216
2022-12-01    0.031682
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (2, 1, 2, 12), 'n']",0.001907121,0.233874432
1043,"2022-01-01    0.064659
2022-02-01    0.063046
2022-03-01    0.059044
2022-04-01    0.070930
2022-05-01    0.079753
2022-06-01    0.089759
2022-07-01    0.084024
2022-08-01    0.077253
2022-09-01    0.059501
2022-10-01    0.085347
2022-11-01    0.058094
2022-12-01    0.061841
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 0, 1, 12), 'n']",0.002490345,0.130486367
1044,"2022-01-01    0.051990
2022-02-01    0.057926
2022-03-01    0.060792
2022-04-01    0.059325
2022-05-01    0.073431
2022-06-01    0.072736
2022-07-01    0.072343
2022-08-01    0.059840
2022-09-01    0.061358
2022-10-01    0.067077
2022-11-01    0.048807
2022-12-01    0.050183
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (0, 0, 2, 12), 'n']",0.001726451,0.057321786
1045,"2022-01-01    0.034503
2022-02-01    0.049006
2022-03-01    0.054528
2022-04-01    0.081433
2022-05-01    0.107612
2022-06-01    0.098480
2022-07-01    0.073250
2022-08-01    0.085573
2022-09-01    0.086933
2022-10-01    0.088375
2022-11-01    0.041572
2022-12-01    0.046991
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (1, 0, 2, 12), 'n']",0.002135221,0.065102593
1046,"2022-01-01    0.024782
2022-02-01    0.066584
2022-03-01    0.043552
2022-04-01    0.093632
2022-05-01    0.093295
2022-06-01    0.107069
2022-07-01    0.059238
2022-08-01    0.092795
2022-09-01    0.078841
2022-10-01    0.091966
2022-11-01    0.039743
2022-12-01    0.061590
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (1, 0, 1, 12), 'c']",0.005726567,0.264696395
1047,"2022-01-01    0.031641
2022-02-01    0.044226
2022-03-01    0.055836
2022-04-01    0.076856
2022-05-01    0.106802
2022-06-01    0.097272
2022-07-01    0.072436
2022-08-01    0.078143
2022-09-01    0.090311
2022-10-01    0.078207
2022-11-01    0.049598
2022-12-01    0.043842
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (2, 0, 1, 12), 'n']",0.00522803,0.183125992
1048,"2022-01-01    0.034046
2022-02-01    0.043859
2022-03-01    0.056132
2022-04-01    0.075054
2022-05-01    0.109082
2022-06-01    0.104542
2022-07-01    0.078994
2022-08-01    0.085938
2022-09-01    0.087498
2022-10-01    0.077730
2022-11-01    0.051472
2022-12-01    0.044271
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (2, 0, 2, 12), 'n']",0.006280393,0.128772384
1049,"2022-01-01    0.026522
2022-02-01    0.032333
2022-03-01    0.056494
2022-04-01    0.068605
2022-05-01    0.110451
2022-06-01    0.108128
2022-07-01    0.084982
2022-08-01    0.081106
2022-09-01    0.097453
2022-10-01    0.077267
2022-11-01    0.046615
2022-12-01    0.031762
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (0, 1, 1, 12), 'c']",0.006585872,0.115292867
1050,"2022-01-01    0.028836
2022-02-01    0.026076
2022-03-01    0.059639
2022-04-01    0.060988
2022-05-01    0.153023
2022-06-01    0.143280
2022-07-01    0.080444
2022-08-01    0.087563
2022-09-01    0.056088
2022-10-01    0.051185
2022-11-01    0.043216
2022-12-01    0.038721
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 't']",0.005222462,0.251843817
1051,"2022-01-01    0.026044
2022-02-01    0.024662
2022-03-01    0.062875
2022-04-01    0.053509
2022-05-01    0.152693
2022-06-01    0.145436
2022-07-01    0.085040
2022-08-01    0.088552
2022-09-01    0.055599
2022-10-01    0.056565
2022-11-01    0.035226
2022-12-01    0.036951
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 't']",0.006607638,0.256178255
1052,"2022-01-01    0.019255
2022-02-01    0.024281
2022-03-01    0.069559
2022-04-01    0.043241
2022-05-01    0.185023
2022-06-01    0.149410
2022-07-01    0.086692
2022-08-01    0.076793
2022-09-01    0.032174
2022-10-01    0.068112
2022-11-01    0.001807
2022-12-01    0.008975
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 0, 12), 'n']",0.005965774,0.323968683
1053,"2022-01-01    0.020617
2022-02-01    0.023365
2022-03-01    0.074427
2022-04-01    0.039321
2022-05-01    0.161626
2022-06-01    0.117284
2022-07-01    0.088304
2022-08-01    0.076094
2022-09-01    0.031845
2022-10-01    0.083114
2022-11-01    0.002454
2022-12-01    0.012309
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (0, 1, 0, 12), 'n']",0.00672408,0.360111756
1054,"2022-01-01    0.021606
2022-02-01    0.022476
2022-03-01    0.071534
2022-04-01    0.038886
2022-05-01    0.151550
2022-06-01    0.128831
2022-07-01    0.091927
2022-08-01    0.084321
2022-09-01    0.026379
2022-10-01    0.069459
2022-11-01    0.002420
2022-12-01    0.012981
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 0, 12), 'n']",0.001751966,0.674310645
1055,"2022-01-01    0.027157
2022-02-01    0.031914
2022-03-01    0.078441
2022-04-01    0.047804
2022-05-01    0.166107
2022-06-01    0.155386
2022-07-01    0.098505
2022-08-01    0.069656
2022-09-01    0.029541
2022-10-01    0.079518
2022-11-01    0.002412
2022-12-01    0.016367
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 1, 0, 12), 'n']",0.001013358,0.763942944
1056,"2022-01-01    0.022185
2022-02-01    0.024997
2022-03-01    0.067609
2022-04-01    0.033632
2022-05-01    0.152766
2022-06-01    0.135572
2022-07-01    0.108917
2022-08-01    0.074383
2022-09-01    0.024502
2022-10-01    0.074034
2022-11-01   -0.003259
2022-12-01    0.011260
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 0, 12), 'n']",0.002193003,0.66484904
1057,"2022-01-01    0.019935
2022-02-01    0.024913
2022-03-01    0.071016
2022-04-01    0.023731
2022-05-01    0.153334
2022-06-01    0.125022
2022-07-01    0.101950
2022-08-01    0.099494
2022-09-01    0.023134
2022-10-01    0.070621
2022-11-01   -0.001499
2022-12-01    0.009226
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 0, 12), 'n']",0.002140159,0.682671525
1058,"2022-01-01    0.020705
2022-02-01    0.011621
2022-03-01    0.043336
2022-04-01    0.079218
2022-05-01    0.155830
2022-06-01    0.127141
2022-07-01    0.098997
2022-08-01    0.111425
2022-09-01    0.068427
2022-10-01    0.082441
2022-11-01    0.020500
2022-12-01    0.018639
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (2, 1, 1, 12), 'c']",0.001653479,0.700891943
1059,"2022-01-01    0.007146
2022-02-01    0.029825
2022-03-01    0.075498
2022-04-01    0.054288
2022-05-01    0.142026
2022-06-01    0.114408
2022-07-01    0.091893
2022-08-01    0.085493
2022-09-01    0.042689
2022-10-01    0.082994
2022-11-01    0.010854
2022-12-01    0.024622
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (2, 1, 0, 12), 'c']",0.000856771,0.775166973
1060,"2022-01-01    0.015149
2022-02-01    0.004603
2022-03-01    0.066176
2022-04-01    0.056303
2022-05-01    0.145559
2022-06-01    0.102965
2022-07-01    0.087379
2022-08-01    0.082053
2022-09-01    0.044594
2022-10-01    0.067052
2022-11-01    0.004127
2022-12-01    0.005446
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 2), (2, 1, 2, 12), 't']",0.000459281,0.845230779
1061,"2022-01-01    0.017408
2022-02-01    0.005902
2022-03-01    0.078416
2022-04-01    0.049165
2022-05-01    0.145321
2022-06-01    0.108735
2022-07-01    0.100960
2022-08-01    0.077103
2022-09-01    0.042407
2022-10-01    0.073306
2022-11-01    0.007084
2022-12-01    0.011001
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (2, 1, 2, 12), 'ct']",0.000677596,0.807935616
1062,"2022-01-01    0.025373
2022-02-01    0.017922
2022-03-01    0.050049
2022-04-01    0.063454
2022-05-01    0.108663
2022-06-01    0.120480
2022-07-01    0.107569
2022-08-01    0.093100
2022-09-01    0.054761
2022-10-01    0.074667
2022-11-01    0.023102
2022-12-01    0.026979
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (1, 1, 2, 12), 'c']",0.002002226,0.602458313
1063,"2022-01-01    0.009353
2022-02-01    0.020449
2022-03-01    0.019375
2022-04-01    0.036616
2022-05-01    0.053695
2022-06-01    0.079336
2022-07-01    0.079078
2022-08-01    0.078667
2022-09-01    0.193465
2022-10-01    0.045097
2022-11-01    0.028129
2022-12-01    0.023346
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 1, 1, 12), 'c']",0.001911552,0.428290599
1064,"2022-01-01    0.007283
2022-02-01    0.021310
2022-03-01    0.018456
2022-04-01    0.034448
2022-05-01    0.063627
2022-06-01    0.086979
2022-07-01    0.087751
2022-08-01    0.079531
2022-09-01    0.177035
2022-10-01    0.043297
2022-11-01    0.046318
2022-12-01    0.024135
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 2), (0, 1, 2, 12), 'n']",0.003451836,0.346535539
1065,"2022-01-01    0.023943
2022-02-01    0.022158
2022-03-01    0.036273
2022-04-01    0.037860
2022-05-01    0.062314
2022-06-01    0.077280
2022-07-01    0.081496
2022-08-01    0.076628
2022-09-01    0.196162
2022-10-01    0.059388
2022-11-01    0.050370
2022-12-01    0.029786
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (2, 1, 1, 12), 'n']",0.006715648,0.284866592
1066,"2022-01-01    0.028431
2022-02-01    0.025286
2022-03-01    0.044855
2022-04-01    0.044191
2022-05-01    0.063423
2022-06-01    0.080094
2022-07-01    0.074466
2022-08-01    0.075864
2022-09-01    0.189933
2022-10-01    0.064161
2022-11-01    0.056006
2022-12-01    0.035928
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (2, 1, 1, 12), 'c']",0.007425103,0.29259748
1067,"2022-01-01    0.037602
2022-02-01    0.024561
2022-03-01    0.037914
2022-04-01    0.048633
2022-05-01    0.071491
2022-06-01    0.059288
2022-07-01    0.094252
2022-08-01    0.071899
2022-09-01    0.175960
2022-10-01    0.043229
2022-11-01    0.040739
2022-12-01    0.030564
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 1), (2, 0, 2, 12), 'n']",0.005550171,0.194073525
