cell,predictions,config,mse,nse
1528,"2022-01-01    3180.944895
2022-02-01    3166.864696
2022-03-01    3648.999358
2022-04-01    4888.680199
2022-05-01    5760.464961
2022-06-01    5696.465217
2022-07-01    5418.962194
2022-08-01    5242.928315
2022-09-01    5216.846775
2022-10-01    4755.653587
2022-11-01    3974.631214
2022-12-01    3386.130046
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 2, 12), 'n']",143641.0636,0.865486692
1529,"2022-01-01    3408.921766
2022-02-01    3460.776967
2022-03-01    4034.428949
2022-04-01    5164.688444
2022-05-01    5569.295305
2022-06-01    5337.496131
2022-07-01    5106.794798
2022-08-01    5045.167695
2022-09-01    4891.374210
2022-10-01    4522.017911
2022-11-01    3998.177516
2022-12-01    3660.526541
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (2, 1, 1, 12), 'ct']",151215.8633,0.749192436
1530,"2022-01-01    3771.355702
2022-02-01    3824.548640
2022-03-01    4072.253942
2022-04-01    4625.429723
2022-05-01    4604.312514
2022-06-01    4729.265130
2022-07-01    4688.676237
2022-08-01    4362.333491
2022-09-01    3880.512235
2022-10-01    3887.340304
2022-11-01    3819.709114
2022-12-01    3636.442798
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (1, 0, 0, 12), 'n']",122682.5599,0.653400277
1531,"2022-01-01    3778.519106
2022-02-01    3898.743949
2022-03-01    4138.897755
2022-04-01    4689.107051
2022-05-01    4609.230854
2022-06-01    4319.404742
2022-07-01    4238.701318
2022-08-01    3863.075607
2022-09-01    3428.092068
2022-10-01    3479.780648
2022-11-01    3658.769814
2022-12-01    3592.815958
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (1, 0, 0, 12), 'n']",125097.5504,0.529257317
1532,"2022-01-01    3957.365992
2022-02-01    3790.127951
2022-03-01    4314.543756
2022-04-01    5048.488980
2022-05-01    4484.635950
2022-06-01    3850.868939
2022-07-01    3628.723244
2022-08-01    3510.636881
2022-09-01    3187.171389
2022-10-01    3223.155989
2022-11-01    3594.907426
2022-12-01    3446.201396
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (2, 0, 2, 12), 't']",125007.4513,0.65587279
1533,"2022-01-01    4323.809569
2022-02-01    4092.037076
2022-03-01    4270.852795
2022-04-01    4687.076675
2022-05-01    4937.055570
2022-06-01    4718.899129
2022-07-01    4754.776301
2022-08-01    4392.662838
2022-09-01    3930.584805
2022-10-01    3897.444492
2022-11-01    4061.139381
2022-12-01    3856.124796
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (1, 0, 0, 12), 'n']",167822.9675,0.584501432
1534,"2022-01-01    4011.213181
2022-02-01    4049.020520
2022-03-01    4198.884341
2022-04-01    4903.219535
2022-05-01    4906.519722
2022-06-01    4476.002161
2022-07-01    4407.913193
2022-08-01    4129.939052
2022-09-01    3480.010624
2022-10-01    3547.509832
2022-11-01    3683.875978
2022-12-01    3682.551061
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 1), (1, 0, 0, 12), 'n']",139601.3427,0.643532516
1535,"2022-01-01    4293.275667
2022-02-01    3943.325773
2022-03-01    3998.754126
2022-04-01    4286.626782
2022-05-01    4874.163914
2022-06-01    5037.086728
2022-07-01    5026.855364
2022-08-01    4693.368296
2022-09-01    4723.665794
2022-10-01    4639.556207
2022-11-01    4435.489315
2022-12-01    4267.008277
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 1), (2, 0, 0, 12), 'n']",110523.3448,0.499984161
1536,"2022-01-01    3710.202584
2022-02-01    3451.809780
2022-03-01    3609.048715
2022-04-01    4365.817738
2022-05-01    5045.494079
2022-06-01    4959.699054
2022-07-01    4714.383985
2022-08-01    4189.007622
2022-09-01    4367.340159
2022-10-01    4199.261441
2022-11-01    4204.545929
2022-12-01    3872.279836
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 1, 2, 12), 'c']",115507.6326,0.690150478
1537,"2022-01-01    4326.014517
2022-02-01    4091.453056
2022-03-01    4503.006118
2022-04-01    5012.396523
2022-05-01    5364.657495
2022-06-01    5594.274766
2022-07-01    5651.411409
2022-08-01    5422.784155
2022-09-01    6124.460561
2022-10-01    5638.966620
2022-11-01    4517.782263
2022-12-01    4591.567211
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 1, 12), 'n']",271747.2065,0.6723781
1538,"2022-01-01    4549.364439
2022-02-01    3860.240022
2022-03-01    4178.497970
2022-04-01    4484.953309
2022-05-01    4661.621961
2022-06-01    4840.721974
2022-07-01    4983.569228
2022-08-01    4962.456657
2022-09-01    5507.742467
2022-10-01    5370.857319
2022-11-01    5174.492316
2022-12-01    4387.706201
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (0, 1, 1, 12), 'ct']",127439.2925,0.673378446
1539,"2022-01-01    3682.590234
2022-02-01    3620.273200
2022-03-01    3716.057157
2022-04-01    3978.700102
2022-05-01    4492.287458
2022-06-01    4615.792377
2022-07-01    4783.024608
2022-08-01    4629.675771
2022-09-01    5167.365850
2022-10-01    5082.479571
2022-11-01    4277.214115
2022-12-01    4144.586423
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (0, 1, 2, 12), 'n']",207359.2975,0.557945864
1540,"2022-01-01    4064.505021
2022-02-01    4053.894344
2022-03-01    4074.889983
2022-04-01    4289.367533
2022-05-01    4989.898981
2022-06-01    5020.575834
2022-07-01    4996.582302
2022-08-01    4635.312354
2022-09-01    4664.992611
2022-10-01    4668.903755
2022-11-01    4509.088483
2022-12-01    4292.040151
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (1, 0, 0, 12), 'ct']",514575.173,0.229710981
1541,"2022-01-01    3056.895130
2022-02-01    3011.676206
2022-03-01    3035.587403
2022-04-01    3493.138814
2022-05-01    4339.474209
2022-06-01    4430.721290
2022-07-01    4083.748350
2022-08-01    3500.592737
2022-09-01    3287.121234
2022-10-01    3281.080732
2022-11-01    3301.765958
2022-12-01    3162.404424
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (0, 0, 1, 12), 't']",192204.218,0.61049895
1542,"2022-01-01    3947.690373
2022-02-01    3684.704068
2022-03-01    3704.321147
2022-04-01    3942.163954
2022-05-01    4497.276319
2022-06-01    4607.324721
2022-07-01    4461.657658
2022-08-01    4178.317138
2022-09-01    4117.888563
2022-10-01    4151.184329
2022-11-01    3977.273310
2022-12-01    3967.633195
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 0, 12), 'ct']",337785.9958,0.091586891
1543,"2022-01-01    3859.929571
2022-02-01    3329.707997
2022-03-01    3843.066235
2022-04-01    4072.288555
2022-05-01    4442.446570
2022-06-01    4523.269003
2022-07-01    4464.628937
2022-08-01    4150.536783
2022-09-01    4086.102148
2022-10-01    4092.479106
2022-11-01    4271.809207
2022-12-01    3971.565091
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (1, 0, 0, 12), 'ct']",303569.2917,0.34037514
1544,"2022-01-01    4678.730549
2022-02-01    4072.765937
2022-03-01    4927.119289
2022-04-01    5381.428365
2022-05-01    5834.174033
2022-06-01    5776.913882
2022-07-01    5736.866040
2022-08-01    5261.665660
2022-09-01    5799.613184
2022-10-01    5676.538494
2022-11-01    5466.585302
2022-12-01    4783.901214
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 1, 1, 12), 'n']",744159.9211,0.166949344
1545,"2022-01-01    5395.014047
2022-02-01    4908.795459
2022-03-01    4994.341939
2022-04-01    5089.573948
2022-05-01    5564.584308
2022-06-01    5770.659268
2022-07-01    5758.737065
2022-08-01    5673.996127
2022-09-01    5439.384270
2022-10-01    5666.977776
2022-11-01    5530.287123
2022-12-01    5421.026273
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 1, 12), 'ct']",687427.1091,0.116333097
1546,"2022-01-01    4523.132514
2022-02-01    4367.490539
2022-03-01    4741.359012
2022-04-01    5225.567889
2022-05-01    5352.065712
2022-06-01    5305.140787
2022-07-01    5303.185866
2022-08-01    4995.283605
2022-09-01    5461.114139
2022-10-01    5236.062946
2022-11-01    4522.189238
2022-12-01    4308.661820
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (1, 0, 1, 12), 't']",513410.5736,0.120386393
1547,"2022-01-01    4373.100664
2022-02-01    4004.224400
2022-03-01    4498.660652
2022-04-01    4800.777248
2022-05-01    5148.603631
2022-06-01    5480.413566
2022-07-01    5150.197827
2022-08-01    4714.850181
2022-09-01    4968.843954
2022-10-01    4744.161374
2022-11-01    4373.581919
2022-12-01    4051.289539
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 2, 12), 'n']",427664.85,-0.10752084
1548,"2022-01-01    4342.216670
2022-02-01    3910.100082
2022-03-01    4654.982120
2022-04-01    5174.142553
2022-05-01    5274.411515
2022-06-01    5529.622984
2022-07-01    5128.070969
2022-08-01    4742.291974
2022-09-01    4956.439573
2022-10-01    4653.774329
2022-11-01    4202.825050
2022-12-01    3857.539763
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 2, 12), 'n']",267594.5173,0.349121846
1549,"2022-01-01    4420.054531
2022-02-01    3830.906055
2022-03-01    4643.794743
2022-04-01    5012.388934
2022-05-01    5088.464261
2022-06-01    5492.778701
2022-07-01    4969.367505
2022-08-01    4482.565640
2022-09-01    4704.375819
2022-10-01    4490.697458
2022-11-01    3951.491084
2022-12-01    3782.133707
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 2, 12), 'n']",409471.9867,0.099746352
1550,"2022-01-01    5116.135190
2022-02-01    5066.261353
2022-03-01    5016.873704
2022-04-01    4967.967502
2022-05-01    4919.538055
2022-06-01    4871.580715
2022-07-01    4824.090879
2022-08-01    4777.063990
2022-09-01    4730.495535
2022-10-01    4684.381046
2022-11-01    4638.716097
2022-12-01    4593.496305
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (0, 0, 0, 12), 'n']",368824.3359,-0.386646636
1551,"2022-01-01    4971.287471
2022-02-01    4792.577700
2022-03-01    4906.360572
2022-04-01    5063.588432
2022-05-01    4976.900493
2022-06-01    5215.193069
2022-07-01    5167.840178
2022-08-01    5013.116207
2022-09-01    4684.350621
2022-10-01    4883.102660
2022-11-01    5205.028194
2022-12-01    4946.951240
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 0), (1, 0, 1, 12), 'ct']",210074.2258,0.109021964
1552,"2022-01-01    4264.606550
2022-02-01    3730.028796
2022-03-01    4355.003777
2022-04-01    5132.662451
2022-05-01    5185.695362
2022-06-01    5063.880459
2022-07-01    4704.420120
2022-08-01    4423.161276
2022-09-01    4578.051819
2022-10-01    4563.907067
2022-11-01    4807.143349
2022-12-01    3629.119407
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 1, 12), 't']",268602.1469,0.377988086
1553,"2022-01-01    3056.344368
2022-02-01    3819.210189
2022-03-01    3807.878260
2022-04-01    4697.460653
2022-05-01    4962.093457
2022-06-01    4159.482990
2022-07-01    4049.857794
2022-08-01    4355.904535
2022-09-01    4532.200617
2022-10-01    4585.082624
2022-11-01    3904.120050
2022-12-01    3590.339898
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (1, 0, 2, 12), 't']",125914.8106,0.2433653
1554,"2022-01-01    4776.964851
2022-02-01    4844.794657
2022-03-01    4702.048071
2022-04-01    4770.448470
2022-05-01    4628.293578
2022-06-01    4697.255521
2022-07-01    4555.683341
2022-08-01    4625.197919
2022-09-01    4484.199609
2022-10-01    4554.258053
2022-11-01    4413.824907
2022-12-01    4484.418583
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 2), (0, 0, 0, 12), 'n']",220512.7626,-0.745954072
1555,"2022-01-01    3527.681761
2022-02-01    3200.030440
2022-03-01    3773.529828
2022-04-01    4715.174429
2022-05-01    4939.627549
2022-06-01    4789.071889
2022-07-01    4516.873631
2022-08-01    4251.768633
2022-09-01    4517.679105
2022-10-01    4468.539011
2022-11-01    4032.303083
2022-12-01    3511.954371
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 2, 12), 't']",156929.4478,0.145951796
1556,"2022-01-01    3867.850182
2022-02-01    3795.146004
2022-03-01    4230.105865
2022-04-01    4894.383469
2022-05-01    4720.100289
2022-06-01    4459.346569
2022-07-01    4171.041378
2022-08-01    4023.971729
2022-09-01    4204.480741
2022-10-01    4222.831883
2022-11-01    4058.858844
2022-12-01    3763.256946
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 2), (2, 0, 2, 12), 'n']",191043.5854,0.054728268
1557,"2022-01-01    4496.630183
2022-02-01    4498.468807
2022-03-01    4500.384540
2022-04-01    4502.377382
2022-05-01    4504.447333
2022-06-01    4506.594394
2022-07-01    4508.818564
2022-08-01    4511.119844
2022-09-01    4513.498232
2022-10-01    4515.953730
2022-11-01    4518.486337
2022-12-01    4521.096054
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 1), (0, 0, 0, 12), 'ct']",220327.1202,-0.083843084
1558,"2022-01-01    4192.066250
2022-02-01    4234.850479
2022-03-01    4297.600039
2022-04-01    4359.622285
2022-05-01    4420.932596
2022-06-01    4481.546029
2022-07-01    4541.477318
2022-08-01    4600.740890
2022-09-01    4659.350863
2022-10-01    4717.321059
2022-11-01    4774.665008
2022-12-01    4831.395951
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (0, 0, 0, 12), 't']",171517.5949,0.34093909
1559,"2022-01-01    4164.749292
2022-02-01    4193.215201
2022-03-01    4270.758205
2022-04-01    4347.052942
2022-05-01    4422.131186
2022-06-01    4496.023900
2022-07-01    4568.761262
2022-08-01    4640.372678
2022-09-01    4710.886810
2022-10-01    4780.331587
2022-11-01    4848.734227
2022-12-01    4916.121258
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (0, 0, 0, 12), 't']",173065.9363,0.259256986
1560,"2022-01-01    3851.655211
2022-02-01    3960.457259
2022-03-01    4402.441556
2022-04-01    4811.892281
2022-05-01    4715.595641
2022-06-01    4494.579598
2022-07-01    4225.998758
2022-08-01    4304.239990
2022-09-01    4509.755580
2022-10-01    4862.558610
2022-11-01    4656.673370
2022-12-01    4188.434177
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (0, 0, 1, 12), 'n']",257627.2023,0.464267573
1561,"2022-01-01    3492.091951
2022-02-01    3628.039636
2022-03-01    4192.050717
2022-04-01    4650.269749
2022-05-01    4644.094298
2022-06-01    4157.032701
2022-07-01    3791.813453
2022-08-01    3940.349837
2022-09-01    4234.911194
2022-10-01    4628.552377
2022-11-01    4444.105724
2022-12-01    3875.475561
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 1, 2), (0, 0, 1, 12), 't']",276903.2373,0.527034581
1562,"2022-01-01    3580.806985
2022-02-01    3022.786019
2022-03-01    3738.526132
2022-04-01    4429.352899
2022-05-01    4904.440690
2022-06-01    4828.519475
2022-07-01    4659.835801
2022-08-01    4618.369213
2022-09-01    4253.294161
2022-10-01    4351.501333
2022-11-01    4345.284480
2022-12-01    3672.238064
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 0), (1, 0, 0, 12), 'ct']",179119.6647,0.631103507
1563,"2022-01-01    3207.494352
2022-02-01    3438.589801
2022-03-01    3798.169557
2022-04-01    5255.946003
2022-05-01    5421.978214
2022-06-01    4924.993094
2022-07-01    4393.341579
2022-08-01    4325.817740
2022-09-01    4650.591160
2022-10-01    4419.076559
2022-11-01    3834.630493
2022-12-01    3207.530716
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 1), (1, 1, 2, 12), 'ct']",157178.2541,0.697247268
1564,"2022-01-01    3494.399880
2022-02-01    3437.062155
2022-03-01    4094.596725
2022-04-01    5573.284670
2022-05-01    5927.009288
2022-06-01    5693.079428
2022-07-01    5259.206188
2022-08-01    5080.268330
2022-09-01    5094.173023
2022-10-01    4791.872083
2022-11-01    4393.013196
2022-12-01    3477.939085
Freq: MS, Name: predicted_mean, dtype: float64","[(2, 0, 0), (0, 1, 2, 12), 'ct']",126453.3296,0.829348994
1565,"2022-01-01    3502.118615
2022-02-01    3613.583498
2022-03-01    4187.433858
2022-04-01    5644.102403
2022-05-01    5984.677122
2022-06-01    5726.463679
2022-07-01    5358.030664
2022-08-01    5219.605782
2022-09-01    5287.210011
2022-10-01    4965.515921
2022-11-01    4416.385890
2022-12-01    3742.811807
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (1, 0, 1, 12), 'n']",175756.5611,0.796143521
1566,"2022-01-01    3645.566760
2022-02-01    3605.154098
2022-03-01    4106.406188
2022-04-01    5688.988517
2022-05-01    6224.308329
2022-06-01    6027.911458
2022-07-01    5609.265525
2022-08-01    5503.970426
2022-09-01    5521.811689
2022-10-01    5191.888946
2022-11-01    4570.326655
2022-12-01    3824.010506
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (2, 1, 2, 12), 'n']",188987.0336,0.832796183
1567,"2022-01-01    3612.940669
2022-02-01    3471.367686
2022-03-01    4086.864809
2022-04-01    5381.894001
2022-05-01    5704.727212
2022-06-01    5411.741652
2022-07-01    4937.184785
2022-08-01    4767.394063
2022-09-01    4931.688344
2022-10-01    4805.039351
2022-11-01    4531.260258
2022-12-01    3763.126107
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (2, 1, 2, 12), 'n']",355253.5838,0.51519561
1568,"2022-01-01    3311.886121
2022-02-01    3185.360042
2022-03-01    3675.634263
2022-04-01    5276.493598
2022-05-01    6151.873615
2022-06-01    6036.078493
2022-07-01    5552.803262
2022-08-01    5401.959539
2022-09-01    5497.623415
2022-10-01    5134.427386
2022-11-01    4353.113789
2022-12-01    3445.665793
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (2, 1, 2, 12), 'n']",149777.1012,0.873794032
1569,"2022-01-01    3247.509901
2022-02-01    3134.664617
2022-03-01    3553.511653
2022-04-01    5103.461214
2022-05-01    6170.148957
2022-06-01    6035.810860
2022-07-01    5738.179481
2022-08-01    5477.209503
2022-09-01    5283.291530
2022-10-01    4863.605474
2022-11-01    4085.244047
2022-12-01    3257.028589
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 0, 2), (2, 1, 1, 12), 'ct']",175488.5472,0.847603914
1570,"2022-01-01    3547.420395
2022-02-01    3467.627381
2022-03-01    3805.229468
2022-04-01    4571.745186
2022-05-01    5243.081484
2022-06-01    5395.477757
2022-07-01    5353.574639
2022-08-01    5052.504628
2022-09-01    4421.944076
2022-10-01    4435.814887
2022-11-01    4310.250877
2022-12-01    3743.042232
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 1, 0), (1, 0, 0, 12), 'c']",125866.2189,0.833729378
1571,"2022-01-01    3045.968921
2022-02-01    3180.113479
2022-03-01    3716.582919
2022-04-01    4945.222793
2022-05-01    5608.413206
2022-06-01    5423.024702
2022-07-01    5147.008497
2022-08-01    5116.327316
2022-09-01    4991.044332
2022-10-01    4599.158779
2022-11-01    3940.502744
2022-12-01    3465.829463
Freq: MS, Name: predicted_mean, dtype: float64","[(0, 0, 1), (2, 0, 2, 12), 'n']",159949.9498,0.802432452
1572,"2022-01-01    2931.078309
2022-02-01    3091.663097
2022-03-01    3584.978516
2022-04-01    4532.481465
2022-05-01    4908.703615
2022-06-01    4685.225319
2022-07-01    4538.653907
2022-08-01    4530.934638
2022-09-01    4382.894826
2022-10-01    4035.945624
2022-11-01    3477.552685
2022-12-01    3054.386714
Freq: MS, Name: predicted_mean, dtype: float64","[(1, 1, 0), (2, 0, 1, 12), 't']",120015.0342,0.803276937
